# x [m]   rho [kg/m^3]   velocity [m/s]   pressure [Pa]   accel [m/s^2]   energy [J/kg]   du_dt [J/(kg·s)]   h [m]
0.980803 0.315620 -0.918933 24547.698028 6.040503 116815.705359 2.315142 0.007863
0.980906 0.317120 -0.916584 24212.494530 6.169420 114690.834057 2.503538 0.007903
0.981094 0.319847 -0.914626 23849.050418 6.050162 112023.541160 2.708694 0.007804
0.981262 0.322285 -0.912904 23507.307995 5.940212 109598.962389 2.896401 0.007727
0.981486 0.325566 -0.911924 23159.133487 5.760268 106906.371852 3.113157 0.007621
0.981697 0.328547 -0.911165 22805.478014 5.765691 104336.773201 3.310414 0.007621
0.981998 0.332725 -0.911652 22497.693892 5.690372 101656.509204 3.538726 0.007621
0.982299 0.336992 -0.913678 22193.074038 5.646528 99028.165678 3.715158 0.007489
0.982717 0.342515 -0.917375 21943.246453 5.904274 96353.273992 3.903554 0.007451
0.983193 0.348939 -0.922299 21807.939938 5.919300 94021.797907 4.196563 0.007240
0.983836 0.356402 -0.929835 21710.336537 6.956925 91658.660439 4.361353 0.007240
0.984609 0.364644 -0.939359 21663.010232 8.212203 89409.269046 4.520955 0.007168
0.985310 0.371006 -0.948000 21542.356623 9.722445 87391.611817 4.495603 0.007168
0.986001 0.376492 -0.956229 21292.675897 11.357490 85120.985218 4.390842 0.007132
0.986547 0.380231 -0.962610 21080.398744 12.800049 83440.787794 4.262469 0.007079
0.986965 0.382493 -0.967745 20915.678384 13.884933 82288.978698 4.045905 0.007132
0.987297 0.384199 -0.972424 20891.005134 14.959444 81819.869686 3.916676 0.007114
0.987608 0.385753 -0.977523 21103.510513 16.099944 82314.893284 3.875179 0.007008
0.987851 0.386662 -0.982317 21352.017003 17.134730 83078.485567 3.759745 0.007043
0.987730 0.386269 -0.979902 20958.560750 16.720363 81637.266276 3.795817 0.006991
0.988261 0.388244 -0.990652 21954.828828 18.707238 85066.500716 3.707331 0.006878
0.988445 0.388792 -0.994356 22260.340261 19.202998 86120.727749 3.631635 0.006878
0.988680 0.389004 -0.998480 22489.047079 20.770233 86948.206671 3.516889 0.007095
0.988815 0.389789 -1.001873 22676.200472 20.085371 87489.202910 3.447402 0.006844
0.989015 0.390256 -1.004678 22721.340281 20.164092 87550.730055 3.331724 0.006759
0.989344 0.390874 -1.009554 22753.863710 20.125285 87521.064215 3.082327 0.006691
0.989577 0.391150 -1.011910 22726.096297 19.867515 87341.140838 2.901864 0.006575
0.989458 0.391020 -1.012254 22768.187487 20.605110 87539.738208 3.023466 0.006625
0.990441 0.391606 -1.011942 22442.323115 13.854240 86089.568198 1.935983 0.006357
0.991053 0.391242 -0.999473 22188.156578 5.936908 85146.384578 1.192227 0.006161
0.991770 0.390108 -0.983098 21880.508364 -3.888530 84166.036376 0.511782 0.005897
0.992389 0.390054 -0.980448 21719.896545 -11.133936 83519.902147 -0.100173 0.005780
0.993058 0.392963 -0.984614 21728.807882 -16.152246 82863.348016 -1.204731 0.005897
0.993665 0.395953 -0.989973 21774.187066 -18.863702 82329.666337 -2.414172 0.005979
0.994147 0.398799 -1.004866 21866.389674 -15.520559 82001.814215 -3.725020 0.006069
0.994311 0.399381 -1.011732 21876.503570 -14.316169 81894.606847 -4.111354 0.006024
0.994923 0.403203 -1.021064 22177.448022 -12.824966 82131.010610 -5.703168 0.006100
0.995213 0.404656 -1.030392 22435.301963 -11.325674 82740.902917 -6.462149 0.006009
0.995442 0.405846 -1.036879 22630.183560 -10.603324 83179.116945 -7.046342 0.005897
0.995686 0.407569 -1.040105 23076.014453 -9.910964 84413.394683 -7.851396 0.005926
0.995887 0.408883 -1.042740 23411.015091 -9.568274 85327.141148 -8.498547 0.005897
0.996079 0.410153 -1.043834 23749.826810 -9.477648 86258.105681 -9.143512 0.005882
0.996292 0.411527 -1.043127 24084.289503 -9.811603 87140.276518 -9.857389 0.005838
0.996509 0.412928 -1.041024 24418.273572 -10.359580 88006.799847 -10.603604 0.005809
0.996718 0.414187 -1.036708 24620.973953 -10.916632 88427.188076 -11.275103 0.005708
0.997001 0.415868 -1.028582 24903.147021 -11.408174 89022.546148 -12.222239 0.005602
0.997289 0.417568 -1.014118 25058.360597 -12.639494 89159.472464 -13.062428 0.005602
0.997641 0.419497 -0.993674 25279.096661 -13.120593 89467.371021 -14.090994 0.005546
0.998000 0.421352 -0.969162 25432.602080 -13.074516 89553.443276 -15.045172 0.005491
0.998524 0.424008 -0.930661 25612.727100 -13.390548 89543.289905 -16.267487 0.005423
0.998970 0.426563 -0.919064 25654.278679 -14.721809 89089.026612 -17.148047 0.005396
0.999654 0.431709 -0.859555 26046.766359 -18.736011 89344.959179 -17.642136 0.005409
0.000201 0.436715 -0.837053 26356.636180 -25.400132 89363.094130 -17.777531 0.005423
0.000710 0.443431 -0.826685 26826.924630 -31.746598 89588.463164 -17.692562 0.005560
0.001234 0.447991 -0.826371 27162.863143 -38.683244 89783.753862 -17.778912 0.005396
0.001655 0.452849 -0.837637 27587.672817 -40.488023 90197.640963 -18.047809 0.005296
0.001988 0.457490 -0.849164 28074.717998 -39.797724 90842.414191 -18.431053 0.005243
0.002290 0.462221 -0.856543 28603.173615 -38.596861 91588.669619 -18.837922 0.005230
0.002536 0.465793 -0.863915 29052.707799 -38.684813 92313.679788 -19.002250 0.005100
0.002740 0.469177 -0.871854 29566.512264 -37.066195 93254.013891 -19.421187 0.005056
0.002963 0.472969 -0.873735 30127.780309 -36.234811 94249.156031 -19.832724 0.005031
0.003164 0.476371 -0.873480 30609.804900 -35.363687 95054.981397 -20.286168 0.005043
0.003355 0.479605 -0.872428 31092.061651 -35.089179 95897.262429 -20.530814 0.004956
0.003510 0.482221 -0.871056 31500.750829 -34.504986 96619.790911 -20.854729 0.004919
0.003714 0.485750 -0.866092 32012.980870 -33.693082 97472.125983 -21.122934 0.004803
0.003915 0.488858 -0.859575 32451.049497 -32.978624 98153.824369 -21.641572 0.004803
0.004145 0.492250 -0.848100 32910.112612 -32.390370 98831.315027 -22.178693 0.004803
0.004398 0.495878 -0.833194 33346.674921 -31.084149 99382.881563 -22.717858 0.004767
0.004703 0.499975 -0.809955 33789.551847 -29.262289 99844.662888 -23.332601 0.004743
0.005104 0.500194 -0.778885 33956.837006 -36.991517 100262.402297 -23.937938 0.004754
0.005523 0.510286 -0.736823 34755.885429 -26.660923 100545.597769 -24.725359 0.004720
0.005954 0.515718 -0.701903 35215.536549 -26.904870 100772.335314 -25.245038 0.004720
0.006361 0.520590 -0.675381 35643.738140 -27.685561 101014.663046 -25.749059 0.004679
0.006784 0.526482 -0.649896 36128.766433 -30.495917 101244.542383 -25.787057 0.004684
0.007168 0.531191 -0.636137 36575.999201 -36.039928 101590.469137 -25.855790 0.004603
0.007540 0.536344 -0.631067 37054.874855 -42.727422 101950.760163 -25.654341 0.004529
0.007857 0.541671 -0.633429 37627.350068 -46.584280 102524.032520 -25.543334 0.004495
0.008140 0.546816 -0.639204 38216.949437 -48.267242 103159.320303 -25.569306 0.004461
0.008387 0.551080 -0.647156 38748.209656 -49.713713 103796.134344 -25.541503 0.004362
