# x [m]   rho [kg/m^3]   velocity [m/s]   pressure [Pa]   accel [m/s^2]   energy [J/kg]   du_dt [J/(kg·s)]   h [m]
0.944063 0.313184 -0.911276 24346.541066 1.950453 116598.680438 -0.148752 0.007545
0.944181 0.315139 -0.912389 24084.866321 1.916783 114625.222138 -0.218265 0.007470
0.944376 0.318138 -0.913315 23784.319933 -0.541517 112127.697480 -0.215485 0.007095
0.944567 0.321970 -0.913298 23601.405772 2.205360 109931.656628 -0.351743 0.007451
0.944753 0.325133 -0.915233 23252.841144 1.586755 107248.223041 -0.442583 0.007240
0.945012 0.329785 -0.913954 23094.253530 1.387549 105013.442426 -0.446242 0.007240
0.945330 0.335429 -0.913021 22948.171585 1.196062 102590.733493 -0.473777 0.007240
0.945641 0.340925 -0.913345 22779.929632 0.849588 100191.999656 -0.537456 0.007150
0.946037 0.347771 -0.912788 22664.962843 0.909794 97720.030089 -0.587853 0.007150
0.946506 0.355607 -0.912145 22700.747643 0.767959 95713.438643 -0.638267 0.007150
0.947139 0.365858 -0.909067 22869.797015 0.103596 93723.613758 -0.638633 0.007061
0.947845 0.376826 -0.908049 23070.075998 -0.160803 91786.586486 -0.715001 0.006878
0.948578 0.386912 -0.902092 23295.285158 -0.311897 90270.076650 -0.650910 0.006878
0.949311 0.396033 -0.905909 23376.886098 0.336338 88491.102848 -0.773735 0.006887
0.949944 0.403163 -0.892560 23448.841864 -0.286106 87206.066654 -0.572876 0.006878
0.950112 0.404988 -0.933974 23234.409251 5.428265 85979.175363 -1.181474 0.006844
0.950722 0.411097 -0.891413 23580.719864 -0.713359 86002.864684 -0.581132 0.006776
0.950994 0.414008 -0.893782 23931.831899 -1.540810 86665.942496 -0.644763 0.006419
0.951183 0.415409 -0.894839 24258.787869 -0.975515 87554.444068 -0.640573 0.006641
0.951111 0.414741 -0.893327 23800.228734 -0.928955 86038.972586 -0.609975 0.006675
0.951479 0.418030 -0.898179 25037.775857 -1.220856 89797.179864 -0.689622 0.006534
0.951615 0.419165 -0.899315 25439.856528 -1.355794 90991.860936 -0.703734 0.006502
0.951805 0.420765 -0.900781 25810.950215 -1.537974 91967.724383 -0.717457 0.006405
0.951907 0.421596 -0.901528 26038.013471 -1.611701 92593.981830 -0.723296 0.006357
0.952086 0.422889 -0.901136 26170.827629 -1.570444 92783.011960 -0.703527 0.006357
0.952384 0.425093 -0.901505 26357.751771 -1.643453 92962.609810 -0.684155 0.006207
0.952608 0.426602 -0.901072 26449.614563 -1.617733 92958.180833 -0.658941 0.006115
0.952488 0.425814 -0.901403 26432.810772 -1.640361 93070.013875 -0.674320 0.006161
0.953373 0.430802 -0.900315 26483.094554 -1.433736 92174.292925 -0.564066 0.005897
0.954009 0.433218 -0.898310 26463.058426 -0.997946 91596.349964 -0.476139 0.005602
0.954702 0.434842 -0.895858 26377.752885 -0.379268 90965.852655 -0.384516 0.005436
0.955256 0.436356 -0.894653 26323.082431 -0.335853 90466.944800 -0.312485 0.005519
0.955833 0.438073 -0.895218 26140.052960 -0.131029 89490.291491 -0.240204 0.005723
0.956363 0.439118 -0.894622 25919.636989 0.062532 88528.441612 -0.175713 0.005795
0.956767 0.439934 -0.894497 25739.434164 0.138184 87752.814339 -0.130367 0.005897
0.956892 0.440087 -0.894531 25688.455841 0.162977 87549.301556 -0.117221 0.005897
0.957402 0.440673 -0.895345 25627.784810 0.175309 87229.666442 -0.066206 0.005897
0.957632 0.441148 -0.895667 25772.426522 0.311137 87629.081029 -0.044871 0.005994
0.957809 0.441106 -0.895834 25849.020820 0.142166 87898.932489 -0.025884 0.005897
0.958009 0.441501 -0.895862 26183.547438 0.217912 88958.159605 -0.007608 0.005986
0.958010 0.441503 -0.895903 26389.173571 0.218495 89656.278571 -0.007593 0.005986
0.958319 0.441736 -0.896513 26648.823561 0.266604 90492.686829 0.023127 0.005964
0.958495 0.441749 -0.896723 26844.899545 0.218611 91157.231746 0.042641 0.005897
0.958685 0.441906 -0.896841 27049.024906 0.241180 91818.910532 0.061453 0.005897
0.958869 0.441954 -0.896645 27096.729097 0.257389 91972.061078 0.081065 0.005853
0.959157 0.441984 -0.896326 27171.118473 0.310466 92220.256235 0.111308 0.005780
0.959472 0.441980 -0.896007 27090.992658 0.370665 91951.237170 0.142296 0.005708
0.959900 0.441810 -0.895575 27035.110957 0.410802 91799.517671 0.183201 0.005588
0.960357 0.441377 -0.895153 26916.916450 0.464339 91490.371322 0.223255 0.005436
0.961020 0.440700 -0.895574 26710.971500 0.488439 90932.784492 0.265925 0.005282
0.961407 0.440241 -0.895993 26436.873492 0.510772 90094.855569 0.283945 0.005204
0.962174 0.441014 -0.897572 26337.560167 0.557676 89600.202117 0.300875 0.005322
0.962672 0.442007 -0.897782 26193.709637 0.559795 88911.293786 0.307357 0.005519
0.963115 0.442392 -0.897922 26077.295800 0.500410 88439.745429 0.316172 0.005602
0.963528 0.443037 -0.898132 25944.606491 0.561514 87862.233000 0.324373 0.005780
0.963828 0.443296 -0.898374 25898.983460 0.579527 87657.146172 0.331671 0.005853
0.964068 0.443284 -0.898619 25932.758209 0.586499 87774.116512 0.338480 0.005838
0.964297 0.443479 -0.898642 26024.187515 0.595985 88045.428741 0.346327 0.005897
0.964469 0.443640 -0.898621 26140.846403 0.588874 88408.273596 0.353251 0.005949
0.964621 0.443507 -0.898680 26290.423398 0.588140 88941.085677 0.359490 0.005897
0.964813 0.443519 -0.898759 26447.813783 0.598317 89471.482220 0.367674 0.005897
0.965004 0.443406 -0.898787 26546.020289 0.604741 89826.984855 0.374823 0.005853
0.965193 0.443492 -0.898857 26674.965090 0.612984 90246.216829 0.383403 0.005882
0.965356 0.443247 -0.898783 26762.147252 0.633166 90591.519078 0.389476 0.005795
0.965593 0.443199 -0.898809 26850.904048 0.624925 90902.512178 0.399421 0.005780
0.965865 0.442650 -0.898323 26852.236490 0.666491 91020.163881 0.408163 0.005602
