# x [m]   rho [kg/m^3]   velocity [m/s]   pressure [Pa]   accel [m/s^2]   energy [J/kg]   du_dt [J/(kg·s)]   h [m]
0.953171 0.314189 -0.901259 24526.664672 -2.294558 117055.205983 -0.624165 0.007324
0.953327 0.317159 -0.899930 24278.014555 -1.992819 114788.983304 -0.524099 0.007351
0.953533 0.320926 -0.900829 24106.755612 -2.245177 112642.549774 -0.500917 0.007279
0.953712 0.324194 -0.901808 23833.231414 -2.333673 110241.783066 -0.488975 0.007190
0.953937 0.328475 -0.899636 23617.345915 -1.928024 107827.581839 -0.351273 0.007236
0.954205 0.333458 -0.900263 23476.894003 -2.035410 105586.744022 -0.308758 0.007164
0.954456 0.338164 -0.901238 23203.124592 -1.965940 102904.444689 -0.284878 0.007058
0.954810 0.344667 -0.899803 23106.151638 -1.711945 100547.747940 -0.168049 0.007077
0.955160 0.351091 -0.900597 22937.065823 -1.545838 97988.107387 -0.129071 0.006973
0.955661 0.359828 -0.899923 22985.707871 -1.250099 95817.224689 -0.036446 0.006976
0.956286 0.370066 -0.899353 23152.707234 -0.840788 93848.637430 0.048805 0.007002
0.956970 0.380758 -0.899448 23359.673477 -0.466425 92032.848197 0.112340 0.006924
0.957698 0.391128 -0.898402 23514.597987 0.035286 90191.884804 0.186015 0.006851
0.958417 0.399980 -0.896579 23530.353101 0.503295 88259.447124 0.252881 0.006876
0.958953 0.406099 -0.895075 23538.231498 0.835779 86961.701548 0.296618 0.006810
0.959335 0.410103 -0.894263 23567.416375 0.996943 86221.020088 0.320230 0.006743
0.959647 0.413113 -0.894171 23703.759464 1.077011 86088.773471 0.331614 0.006690
0.959910 0.415656 -0.895220 24004.930931 1.068253 86649.046651 0.329930 0.006559
0.960101 0.417227 -0.896360 24439.739139 1.031537 87885.795352 0.327749 0.006558
0.960228 0.418353 -0.897158 24716.196079 0.979219 88640.584545 0.326890 0.006494
0.960400 0.419798 -0.898385 25150.777163 0.977365 89888.295734 0.325313 0.006417
0.960530 0.420731 -0.899063 25604.236512 1.006989 91305.840886 0.328449 0.006427
0.960724 0.422250 -0.899975 25934.824438 1.080024 92152.091832 0.331829 0.006330
0.960842 0.423126 -0.900566 26188.342536 1.140008 92860.239199 0.334940 0.006271
0.961077 0.424670 -0.900834 26347.514738 1.182362 93085.548144 0.344949 0.006235
0.961292 0.426075 -0.901237 26443.149768 1.234875 93115.990785 0.354402 0.006127
0.961538 0.427462 -0.901318 26497.253655 1.249143 93004.382509 0.366176 0.006075
0.961952 0.429567 -0.901343 26511.065085 1.257607 92598.651994 0.391294 0.005868
0.962448 0.431453 -0.900992 26456.514224 1.166690 92006.123544 0.418390 0.005715
0.963099 0.432956 -0.899918 26330.384718 0.956968 91251.914708 0.453042 0.005490
0.963747 0.433432 -0.898934 26166.590091 0.835586 90586.242485 0.473819 0.005288
0.964377 0.435373 -0.900413 26071.764672 0.864119 89853.456782 0.436336 0.005525
0.964950 0.436458 -0.901299 25815.353530 0.902706 88747.048803 0.406765 0.005621
0.965434 0.437453 -0.902097 25581.834515 0.941428 87742.797070 0.378234 0.005749
0.965827 0.438073 -0.902748 25428.489239 0.951667 87092.259039 0.357718 0.005811
0.966130 0.438599 -0.903092 25399.772992 0.925318 86888.605656 0.344144 0.005886
0.966368 0.439018 -0.903325 25504.611752 0.933741 87163.608534 0.336511 0.005956
0.966572 0.439073 -0.903854 25628.783228 0.894586 87576.401077 0.329595 0.005901
0.966762 0.439432 -0.903890 25868.231577 0.901092 88322.083659 0.327372 0.005976
0.966930 0.439407 -0.904305 26091.311205 0.861976 89088.368070 0.322878 0.005904
0.967088 0.439682 -0.904285 26357.353690 0.868521 89940.224509 0.323132 0.005964
0.967248 0.439654 -0.904502 26561.825377 0.838371 90643.337774 0.319002 0.005897
0.967428 0.439758 -0.904576 26729.586148 0.833448 91193.873111 0.316075 0.005883
0.967642 0.439755 -0.904548 26840.357460 0.826144 91571.928632 0.310129 0.005818
0.967819 0.439746 -0.904419 26924.853644 0.816751 91861.890943 0.305630 0.005766
0.968092 0.439702 -0.904221 26930.658094 0.828587 91890.385107 0.298175 0.005688
0.968532 0.439535 -0.903919 26835.970576 0.835473 91601.440971 0.287750 0.005558
0.968963 0.439245 -0.903657 26714.193189 0.834583 91245.747393 0.281996 0.005432
0.969613 0.438685 -0.903626 26515.010042 0.771882 90681.572867 0.288938 0.005277
0.970291 0.438231 -0.903700 26304.976196 0.648779 90058.778524 0.324847 0.005190
0.970817 0.438743 -0.903414 26155.033324 0.587086 89445.244520 0.388397 0.005294
0.971400 0.439252 -0.903570 25940.338297 0.528689 88614.416865 0.484155 0.005435
0.971859 0.439622 -0.904031 25781.123726 0.526592 88002.436755 0.574906 0.005567
0.972262 0.439961 -0.904453 25618.199332 0.566385 87384.860398 0.662420 0.005710
0.972573 0.439980 -0.904784 25549.809110 0.581543 87152.099159 0.727524 0.005751
0.972822 0.440178 -0.905008 25575.912595 0.653814 87205.800704 0.789048 0.005855
0.973027 0.440128 -0.905259 25641.281215 0.692547 87441.512040 0.837432 0.005867
0.973216 0.440096 -0.905495 25752.976437 0.741014 87831.618189 0.885470 0.005886
0.973383 0.440113 -0.905693 25897.821172 0.780008 88324.788903 0.931573 0.005923
0.973546 0.439974 -0.905931 26035.450053 0.840974 88824.742445 0.974921 0.005900
0.973688 0.439814 -0.906063 26162.695150 0.867537 89293.411714 1.013853 0.005868
0.973879 0.439747 -0.906392 26279.905653 0.948235 89710.277527 1.067144 0.005883
0.974078 0.439448 -0.906536 26352.442734 1.000012 90022.382467 1.120922 0.005815
0.974281 0.439302 -0.906913 26432.251312 1.101524 90328.263212 1.178133 0.005810
0.974595 0.438910 -0.907337 26417.073770 1.164206 90362.379771 1.262567 0.005748
0.974960 0.438205 -0.907861 26334.758942 1.342050 90232.385526 1.364012 0.005607
0.975465 0.437431 -0.909138 26201.811782 1.593320 89944.892336 1.502461 0.005505
0.976191 0.436108 -0.911382 25951.688905 1.947353 89369.531363 1.697472 0.005339
0.976842 0.435011 -0.913214 25699.970485 2.256705 88736.706484 1.853780 0.005237
0.977415 0.434801 -0.914179 25489.527559 2.581745 88060.741692 1.967495 0.005326
0.977903 0.434692 -0.914772 25298.071617 2.800000 87429.166405 2.076035 0.005486
0.978374 0.434360 -0.915863 25097.794059 3.022090 86811.766511 2.194667 0.005643
0.978738 0.433965 -0.917007 24946.375256 3.220072 86373.363700 2.289402 0.005745
0.979043 0.433541 -0.918060 24849.439686 3.399589 86127.482418 2.370741 0.005807
0.979278 0.433217 -0.918946 24812.439636 3.556160 86067.835032 2.437179 0.005866
0.979467 0.432942 -0.919650 24817.688714 3.658087 86144.369927 2.493749 0.005913
0.979649 0.432573 -0.920427 24854.435727 3.815246 86348.676399 2.551036 0.005916
0.979827 0.432404 -0.921263 24925.000407 3.896639 86630.989378 2.609819 0.006004
0.979999 0.431947 -0.922036 24990.598073 4.064800 86954.007503 2.668532 0.005968
0.980167 0.431751 -0.922932 25065.542018 4.124004 87257.249571 2.723530 0.006038
